"GeneName","Ensembl","ENTREZID","exp.1","exp.2","avg_log2FC","p_val","p_val_adj","pct.1","pct.2","Description"
"PIP5K1B","ENSG00000107242",8395,0.206811168074999,0.153158988033647,0.434969292869021,0.00254852272019392,1,0.072,0.041,"phosphatidylinositol-4-phosphate 5-kinase type 1 beta"
"STARD4","ENSG00000164211",134429,0.227812937116943,0.168709412499611,0.434839748581365,0.00357341384407503,1,0.099,0.063,"StAR related lipid transfer domain containing 4"
"MAP2","ENSG00000078018",4133,0.0442412796524354,0.0329230770193221,0.434173248589881,0.117084291652384,1,0.023,0.014,"microtubule associated protein 2"
"PEX1","ENSG00000127980",5189,0.15033756064506,0.111455124490717,0.434066469127831,0.0159287513605421,1,0.058,0.036,"peroxisomal biogenesis factor 1"
"TCAIM","ENSG00000179152",285343,0.240777689764999,0.178407825728497,0.433974665836479,0.00579723713024024,1,0.1,0.066,"T cell activation inhibitor, mitochondrial"
"DTL","ENSG00000143476",51514,0.120181410919149,0.0891412459093558,0.433956127609425,0.0317877053133476,1,0.052,0.033,"denticleless E3 ubiquitin protein ligase homolog"
"PDE10A","ENSG00000112541",10846,0.0826144271176476,0.0613443199604113,0.433694738547536,0.000273249221023527,1,0.051,0.021,"phosphodiesterase 10A"
"PREB","ENSG00000138073",10113,0.221692997863511,0.164315471526036,0.433673030638933,0.00342569103092629,1,0.108,0.07,"prolactin regulatory element binding"
"DENND4C","ENSG00000137145",55667,0.28406572446824,0.210597285195648,0.432972236706503,0.000150636721014108,1,0.119,0.069,"DENN domain containing 4C"
"NETO2","ENSG00000171208",81831,0.178230203867195,0.132206303101771,0.432917955696629,0.000222849379087373,1,0.087,0.046,"neuropilin and tolloid like 2"
"RAB11FIP3","ENSG00000090565",9727,0.0371420044273284,0.0276957886535432,0.432803074158806,0.129384367943642,1,0.022,0.013,"RAB11 family interacting protein 3"
"LRRC27","ENSG00000148814",80313,0.0724758641158592,0.0538793725916691,0.432604545570738,0.00577576398818623,1,0.046,0.024,"leucine rich repeat containing 27"
"GARS","ENSG00000106105",2617,0.345456500900442,0.256246332164173,0.431990652928892,1.30652517249287e-05,0.320778060350449,0.176,0.107,"glycyl-tRNA synthetase 1"
"TM9SF4","ENSG00000101337",9777,0.211211967542658,0.156745828710939,0.431929398711081,0.00151170290916614,1,0.1,0.061,"transmembrane 9 superfamily member 4"
"GLRX2","ENSG00000023572",51022,0.224899879023636,0.166893195382296,0.431921382467138,0.0019728279004293,1,0.099,0.061,"glutaredoxin 2"
"RP11-806H10.4",NA,NA,0.0178578459827583,0.013419633431503,0.431789807452875,0.245629959170767,1,0.013,0.008,NA
"CCDC3","ENSG00000151468",83643,0.11373646684986,0.0845115518555626,0.431567859250007,0.00227952630396809,1,0.057,0.03,"coiled-coil domain containing 3"
"ALDH2","ENSG00000111275",217,2.70266493746401,2.00426597863189,0.431439052617126,4.28441138102601e-13,1.05190868226951e-08,0.601,0.422,"aldehyde dehydrogenase 2 family member"
"MBOAT7","ENSG00000125505",79143,0.23154776774088,0.171893677926509,0.431314803728212,8.31685449690955e-06,0.204195411608123,0.134,0.072,"membrane bound O-acyltransferase domain containing 7"
"CCPG1","ENSG00000260916",9236,0.964036185713338,0.715124821335454,0.431257856214242,0.000744018222192822,1,0.307,0.234,"cell cycle progression 1"
"RP11-629B11.5",NA,NA,0.0205453597883861,0.0154200987380166,0.431067355113989,0.335424384797623,1,0.013,0.008,NA
"DYRK2","ENSG00000127334",8445,0.114425115173009,0.0850786560797822,0.430617898664292,0.037143395852261,1,0.057,0.037,"dual specificity tyrosine phosphorylation regulated kinase 2"
"SLC35C1","ENSG00000181830",55343,0.153223240359836,0.113884613737607,0.430367155047052,0.00123150799864131,1,0.074,0.04,"solute carrier family 35 member C1"
"AC004540.4",NA,NA,0.21610635306529,0.160568043426181,0.430192088639974,0.000612242835591299,1,0.09,0.051,NA
"TPPP3","ENSG00000159713",51673,0.295537516332992,0.219536359365584,0.430077815535227,0.0987449307813648,1,0.079,0.06,"tubulin polymerization promoting protein family member 3"
"CYBRD1","ENSG00000071967",79901,0.268999731068165,0.199855827719075,0.429959945557441,0.00624776067834375,1,0.114,0.077,"cytochrome b reductase 1"
"PKD2","ENSG00000118762",5311,0.161552323492167,0.120130373150918,0.42959156281032,0.00231003109532923,1,0.084,0.049,"polycystin 2, transient receptor potential cation channel"
"AHR","ENSG00000106546",196,0.888750026387612,0.660177631734746,0.429322269698575,2.26626376230074e-07,0.00556413078920078,0.312,0.2,"aryl hydrocarbon receptor"
"XRN1","ENSG00000114127",54464,0.35298170737591,0.262321573372376,0.429261114866418,0.00010629359002781,1,0.139,0.085,"5'-3' exoribonuclease 1"
"AC091729.9",NA,NA,0.0400277962791953,0.0299098184692963,0.429215248612169,0.00968316167461163,1,0.027,0.011,NA
"PAPOLG","ENSG00000115421",64895,0.103496985876637,0.0770521178551573,0.429105618211104,0.034465579646116,1,0.046,0.028,"poly(A) polymerase gamma"
"BOP1","ENSG00000261236",23246,0.162413741717448,0.120817509144443,0.42902711167194,0.00587267400313228,1,0.093,0.059,"BOP1 ribosomal biogenesis factor"
"CHN1","ENSG00000128656",1123,0.311668922852335,0.231830884393279,0.428082598450186,0.000103045347126858,1,0.137,0.082,"chimerin 1"
"TOR2A","ENSG00000160404",27433,0.08637218743856,0.0643837612745651,0.427984348104534,0.00198608806785094,1,0.052,0.026,"torsin family 2 member A"
"RANBP2","ENSG00000153201",5903,0.40071646097576,0.298076614690616,0.427786907760733,0.00334949052323868,1,0.161,0.115,"RAN binding protein 2"
"NMNAT3","ENSG00000163864",349565,0.0556818353696252,0.0415799120193033,0.427702320819321,0.268603043510124,1,0.025,0.018,"nicotinamide nucleotide adenylyltransferase 3"
"RP4-593H12.1",NA,NA,0.0359033139464782,0.0268842770630945,0.427253130894874,0.0481397621263534,1,0.02,0.01,NA
"AFF1","ENSG00000172493",4299,0.398006489366514,0.296188833549348,0.427170654843326,1.9652346984917e-06,0.0482504423173683,0.177,0.101,"ALF transcription elongation factor 1"
"CCNK","ENSG00000090061",8812,0.224541552974316,0.167180521943295,0.427163434650964,0.000182539863391194,1,0.112,0.064,"cyclin K"
"FAM120AOS","ENSG00000188938",158293,0.354426529497731,0.263835784571625,0.426853335292013,3.10268775212316e-06,0.0761771896901279,0.175,0.1,"family with sequence similarity 120A opposite strand"
"TESK2","ENSG00000070759",10420,0.0427575151489518,0.0319914289847035,0.426819407339432,0.419471868005441,1,0.019,0.014,"testis associated actin remodelling kinase 2"
"HLA-DRB5","ENSG00000198502",3127,4.99234465312602,3.71435516714556,0.426677312995529,7.72506105434840e-11,1.89665699006362e-06,0.539,0.382,"major histocompatibility complex, class II, DR beta 5"
"DHRS3","ENSG00000162496",9249,0.679255577495301,0.505584780334006,0.426527484121335,2.53456097281744e-06,0.0622285410046137,0.238,0.151,"dehydrogenase/reductase 3"
"ZC3HAV1","ENSG00000105939",56829,1.23037063156959,0.91572709354456,0.426393891009587,5.54026207605916e-07,0.0136024514491404,0.328,0.22,"zinc finger CCCH-type containing, antiviral 1"
"TAP1","ENSG00000168394",6890,1.76303448757169,1.3123179505774,0.426146298451802,3.49936000762639e-09,8.59162869072431e-05,0.452,0.306,"transporter 1, ATP binding cassette subfamily B member"
"STARD8","ENSG00000130052",9754,0.154088085254271,0.114865340125782,0.426131727487437,0.000117278871213536,1,0.08,0.039,"StAR related lipid transfer domain containing 8"
"POGZ","ENSG00000143442",23126,0.514883671332565,0.3834333982721,0.42596552071845,3.34822587117792e-06,0.0822056415891604,0.215,0.131,"pogo transposable element derived with ZNF domain"
"FAM168B","ENSG00000152102",130074,0.290849042790492,0.216750568988117,0.425466651835643,0.000425906846152973,1,0.134,0.083,"family with sequence similarity 168 member B"
"ARHGAP4","ENSG00000089820",393,0.294669225842008,0.219610011213998,0.42536882624434,0.000465530976585587,1,0.105,0.061,"Rho GTPase activating protein 4"
"SRFBP1","ENSG00000151304",153443,0.350369159074069,0.261105360011065,0.425266976491181,5.05272426963338e-05,1,0.146,0.086,"serum response factor binding protein 1"
"RAP1GDS1","ENSG00000138698",5910,0.185981977202583,0.138699059400435,0.425132659209221,0.000776608502570554,1,0.099,0.058,"Rap1 GTPase-GDP dissociation stimulator 1"
"UVSSA","ENSG00000163945",57654,0.113004618854352,0.0843574545691581,0.424967216641281,0.0421473747891245,1,0.043,0.027,"UV stimulated scaffold protein A"
"FAM57A",NA,NA,0.0856307946218723,0.0639757617446142,0.42479214644681,0.00109811684347713,1,0.048,0.022,NA
"SENP2","ENSG00000163904",59343,0.166934659103499,0.124543708369308,0.424781163632395,0.0023635511047609,1,0.082,0.049,"SUMO specific peptidase 2"
"SCARB1","ENSG00000073060",949,0.369715411015943,0.275645058802879,0.424575081280994,1.83982439601176e-06,0.0451713685708807,0.153,0.083,"scavenger receptor class B member 1"
"PTPN11","ENSG00000179295",5781,0.290120046273586,0.216372714321504,0.424370221110576,0.00265025753735929,1,0.147,0.101,"protein tyrosine phosphatase non-receptor type 11"
"ZNRD1","ENSG00000066379",30834,0.466867017538787,0.348183905675104,0.423933055161572,4.35210358171121e-06,0.106852847138174,0.209,0.128,"RNA polymerase I subunit H"
"LAP3","ENSG00000002549",51056,2.4734257383037,1.84428929926368,0.423591289490821,2.16993879514156e-10,5.32763372983155e-06,0.541,0.373,"leucine aminopeptidase 3"
"MORC3","ENSG00000159256",23515,0.180480008307372,0.134760976639735,0.423432399778934,0.00103776134323764,1,0.085,0.049,"MORC family CW-type zinc finger 3"
"MAGOHB","ENSG00000111196",55110,0.356178305090495,0.265791062580398,0.423319192819865,5.2897300755531e-06,0.12987345281498,0.171,0.099,"mago homolog B, exon junction complex subunit"
"TGFBR3","ENSG00000069702",7049,1.0896174482993,0.812979581775765,0.422862044498956,7.25346829683988e-06,0.178087153624013,0.318,0.222,"transforming growth factor beta receptor 3"
"LMF2","ENSG00000100258",91289,0.579481923810948,0.432518993274329,0.422623588961133,0.00141447786672689,1,0.215,0.157,"lipase maturation factor 2"
"LDOC1L",NA,NA,0.107140376303982,0.0801249595822544,0.4225479781293,0.000950583045512444,1,0.072,0.039,NA
"MAP2K4","ENSG00000065559",6416,0.137305860682012,0.102643879329508,0.422376654935737,0.00665475358447869,1,0.068,0.041,"mitogen-activated protein kinase kinase 4"
"TMEM189","ENSG00000240849",387521,0.261375544707625,0.195266290105789,0.422065205831527,0.000903229998988982,1,0.12,0.076,"plasmanylethanolamine desaturase 1"
"MAL2","ENSG00000147676",114569,0.0496452143556306,0.0372417350324949,0.422007021417086,0.120437611694551,1,0.018,0.01,"mal, T cell differentiation protein 2"
"EIF2AK1","ENSG00000086232",27102,0.423308771260848,0.316156603296201,0.421926054420427,0.000156929085652112,1,0.185,0.121,"eukaryotic translation initiation factor 2 alpha kinase 1"
"MX1","ENSG00000157601",4599,1.03655266231402,0.773908379998761,0.421907983017277,1.96849526154893e-05,0.483304956615492,0.25,0.167,"MX dynamin like GTPase 1"
"PIK3R4","ENSG00000196455",30849,0.090802563980501,0.0679666395061015,0.421888346417983,0.0113285150856255,1,0.046,0.025,"phosphoinositide-3-kinase regulatory subunit 4"
"CYB5A","ENSG00000166347",1528,3.40000751456609,2.5382038580026,0.421836496690313,1.78664997847822e-10,4.38658302715973e-06,0.67,0.511,"cytochrome b5 type A"
"CD33","ENSG00000105383",945,0.0280014329161461,0.021093447297791,0.421589830934844,0.809747142685902,1,0.01,0.009,"CD33 molecule"
"VPS33A","ENSG00000139719",65082,0.0966485065112737,0.0723633889616278,0.421235859296826,0.0694113346878107,1,0.047,0.031,"VPS33A core subunit of CORVET and HOPS complexes"
"C19orf68",NA,NA,0.0894651431094374,0.0670063730604764,0.421078105425621,0.00743271212172426,1,0.048,0.026,NA
"CLUAP1","ENSG00000103351",23059,0.202087858888921,0.151134451953561,0.42094542403341,0.00254262982998258,1,0.089,0.054,"clusterin associated protein 1"
"ZNF782","ENSG00000196597",158431,0.0272912946151293,0.0205742809096541,0.420844122268948,0.144007408644888,1,0.015,0.008,"zinc finger protein 782"
"ENTPD1","ENSG00000138185",953,1.10590640087233,0.826457098260426,0.420546057267076,3.10142668693375e-11,7.61462280175973e-07,0.357,0.206,"ectonucleoside triphosphate diphosphohydrolase 1"
"WWP1","ENSG00000123124",11059,0.323825437663909,0.242142302008994,0.420483299903894,0.000215776264327772,1,0.148,0.093,"WW domain containing E3 ubiquitin protein ligase 1"
"ZBTB39","ENSG00000166860",9880,0.0592791985711305,0.0444804215629993,0.420474835738385,0.0257209944771351,1,0.032,0.017,"zinc finger and BTB domain containing 39"
"RP11-284F21.10",NA,NA,0.00784683878808427,0.00605231548055581,0.420251183172523,0.0365346971179689,1,0.01,0.003,NA
"SP100","ENSG00000067066",6672,1.42717974036236,1.0669761893222,0.419894162556371,1.03894594514557e-07,0.0025508200845214,0.437,0.306,"SP100 nuclear antigen"
"FUK",NA,NA,0.129144608815654,0.096728165751005,0.419796884278137,0.0275493597170864,1,0.058,0.037,NA
"NOVA2","ENSG00000104967",4858,0.453331975632493,0.339121468964881,0.419569493994276,5.4296436494602e-07,0.0133308610881547,0.198,0.113,"NOVA alternative splicing regulator 2"
"RP11-539L10.3",NA,NA,0.0312503864359897,0.0235532454533068,0.419563409469536,0.36228494741583,1,0.015,0.011,NA
"JAG2","ENSG00000184916",3714,0.236051333854605,0.176709723453653,0.419263597667929,8.70039126126854e-05,1,0.112,0.061,"jagged canonical Notch ligand 2"
"UBE2D4","ENSG00000078967",51619,0.245901326923203,0.184114324382171,0.41896144777973,2.66339828526653e-06,0.0653917546998639,0.124,0.063,"ubiquitin conjugating enzyme E2 D4 (putative)"
"SKIV2L","ENSG00000204351",6499,0.124003537550043,0.0929544181482801,0.418728756711916,0.03514353787989,1,0.061,0.04,"SKI2 subunit of superkiller complex"
"MYO1C","ENSG00000197879",4641,1.19716420630031,0.895854185951738,0.418590430767368,1.11399215180857e-07,0.00273507353112039,0.376,0.253,"myosin IC"
"ASB9","ENSG00000102048",140462,0.362399023774084,0.271342247588012,0.418473724727105,1.18281052562365e-05,0.290403640251118,0.152,0.087,"ankyrin repeat and SOCS box containing 9"
"AMOTL1","ENSG00000166025",154810,0.46118794904491,0.345351671486155,0.41808188263772,3.46949185547301e-06,0.0851829640355733,0.19,0.113,"angiomotin like 1"
"C11orf84",NA,NA,0.0513507486137953,0.0386269003130075,0.417892037758803,0.011437866244191,1,0.033,0.016,NA
"GPR160","ENSG00000173890",26996,0.0685679031286457,0.051520003363936,0.417733033430211,0.00328820890023832,1,0.042,0.02,"G protein-coupled receptor 160"
"RALA","ENSG00000006451",5898,2.9155307228905,2.18340354459012,0.417305507777558,6.08704786725982e-12,1.49449199236963e-07,0.583,0.411,"RAS like proto-oncogene A"
"SPRYD4","ENSG00000176422",283377,0.091259966637459,0.068533969100819,0.417177298286687,0.023008360628998,1,0.048,0.029,"SPRY domain containing 4"
"C7orf49",NA,NA,0.208962759495855,0.156708991531553,0.416913752589941,4.41927623471886e-05,1,0.11,0.059,NA
"RPAP1","ENSG00000103932",26015,0.0446275169408901,0.0336327080530772,0.416285983468391,0.105143780267037,1,0.029,0.018,"RNA polymerase II associated protein 1"
"EMP3","ENSG00000142227",2014,1.915345286507,1.43579415369366,0.415947744775494,1.89024753089881e-08,0.000464093573786276,0.433,0.297,"epithelial membrane protein 3"
"LIN7C","ENSG00000148943",55327,0.206054296585527,0.154635414191038,0.415939198106571,0.000792410538841617,1,0.106,0.064,"lin-7 homolog C, crumbs cell polarity complex component"
"STK24","ENSG00000102572",8428,0.318163011518428,0.238684763567397,0.415816588751671,2.3549613534817e-06,0.0578190111506828,0.155,0.085,"serine/threonine kinase 24"
"ABHD10","ENSG00000144827",55347,0.087962338653704,0.0661430386297895,0.415480802601119,0.0079625645894503,1,0.046,0.024,"abhydrolase domain containing 10, depalmitoylase"
"CTNNBL1","ENSG00000132792",56259,0.434736252937274,0.326178712227134,0.415325722617027,7.38955699645176e-06,0.181428403376884,0.198,0.122,"catenin beta like 1"
"RXRG","ENSG00000143171",6258,0.116360344216262,0.0874586431341681,0.415094083017377,0.103224877104243,1,0.033,0.021,"retinoid X receptor gamma"
"CROT","ENSG00000005469",54677,0.0880494193348489,0.0662302067156716,0.415009561798489,0.000171735504205996,1,0.049,0.02,"carnitine O-octanoyltransferase"
"LRMP","ENSG00000118308",4033,0.140193218419169,0.105339559562079,0.414999414996584,0.00797672307288872,1,0.062,0.036,"inositol 1,4,5-triphosphate receptor associated 2"
"IPO13","ENSG00000117408",9670,0.0588008670924678,0.0443048770662445,0.414641047658097,0.371194646089273,1,0.029,0.023,"importin 13"
"WLS","ENSG00000116729",79971,0.386597394918711,0.290221057321083,0.414635016643317,1.26957675474084e-06,0.031170648482397,0.19,0.109,"Wnt ligand secretion mediator"
"SAMD12","ENSG00000177570",401474,0.188644567962241,0.141743855846591,0.414342979392574,0.00168741734975823,1,0.079,0.045,"sterile alpha motif domain containing 12"
"CHST2","ENSG00000175040",9435,0.154944822461797,0.116472489778708,0.414150821821532,0.0156797205355922,1,0.054,0.033,"carbohydrate sulfotransferase 2"
"EMP2","ENSG00000213853",2013,6.269630346665,4.70606967058486,0.413916745975569,1.11653985036807e-10,2.74132864062369e-06,0.764,0.615,"epithelial membrane protein 2"
"ATP2B4","ENSG00000058668",493,0.684297305587999,0.513850934339763,0.413814357260524,1.20240503206e-06,0.0295214483471371,0.255,0.162,"ATPase plasma membrane Ca2+ transporting 4"
"USP31","ENSG00000103404",57478,0.268262451298389,0.201592564622691,0.413583164087557,0.0142202517209049,1,0.103,0.071,"ubiquitin specific peptidase 31"
"LTBP3","ENSG00000168056",4054,0.483332590614365,0.363130176270762,0.413296407056039,1.01943025285626e-06,0.0250290515681269,0.214,0.128,"latent transforming growth factor beta binding protein 3"
"CIAPIN1","ENSG00000005194",57019,0.428358001930828,0.321865099738958,0.413226404998763,0.000274107253690294,1,0.186,0.125,"cytokine induced apoptosis inhibitor 1"
"AC093495.4",NA,NA,0.00986800606869276,0.0076034182967298,0.413212952912021,0.187470147845904,1,0.011,0.006,NA
"STARD13","ENSG00000133121",90627,0.255601690553144,0.19214709783588,0.413136757187323,0.00711364261679694,1,0.099,0.065,"StAR related lipid transfer domain containing 13"
"UBFD1","ENSG00000103353",56061,0.14313027917702,0.107687861382865,0.413063179800396,0.00733561177288238,1,0.076,0.047,"ubiquitin family domain containing 1"
"SLC16A4","ENSG00000168679",9122,0.0452388939287196,0.0341695750352528,0.413030375548385,0.00105796797534704,1,0.035,0.014,"solute carrier family 16 member 4"
"ZNF274","ENSG00000171606",10782,0.190364698989428,0.14320074579309,0.412676734202138,0.0222911818815058,1,0.072,0.048,"zinc finger protein 274"
"KCTD15","ENSG00000153885",79047,0.253319971843521,0.190513688941476,0.412532193391646,5.43626695826374e-05,1,0.118,0.065,"potassium channel tetramerization domain containing 15"
"FADS1","ENSG00000149485",3992,0.18548423143658,0.139561422524948,0.412398882608139,0.00114657009314696,1,0.091,0.054,"fatty acid desaturase 1"
