B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
GSM773565	-0.127750758819799	-0.243001953851117	0.0632459671519505	-0.132482802821969	-0.345490063948394	-0.180262283864142	0.026551119993015	-0.237860412240089	0.0134729907330863	-0.0924163060978057	-0.260330582151494	0.0984472851485013	-0.425733483355697	-0.281878344105871	0.0871031963674139	-0.0966890872460835	0.0308038225258877	-0.0610032667919013
GSM773566	-0.0486939661601882	-0.196986691784103	0.0335385738199604	-0.00962243940857312	-0.351517625051874	-0.143628882318895	0.174697044380387	-0.182646097393008	0.168840691728549	-0.112540713763142	-0.0713544836272327	-0.00679942177769136	-0.492014611354965	-0.310050267258454	0.0722108351360625	-0.0940997070262524	-0.0181851283516267	-0.190986568919138
GSM773567	-0.0873944481299925	-0.216361805492099	0.124509609342992	-0.0759396179444457	-0.3208467341916	-0.235125422351489	0.245722866902268	-0.289793325416689	0.0915876216197067	-0.170421460099875	-0.12692672898497	0.101899893775222	-0.494906179001778	-0.320481559498247	0.129139307750306	-0.103665181394568	-0.0264459256424287	-0.144351476909559
GSM773568	-0.263251438818561	-0.197279500611652	-0.0119736049882411	-0.207877974603347	-0.408400556127443	-0.220403346904665	0.0361673705554004	-0.385407043621477	0.150032435535723	-0.296778836387101	-0.299895534400653	0.117766305916519	-0.425072986154632	-0.371841302115844	-0.0273571456278822	-0.191872037175311	-0.099468360697711	-0.239013318626646
GSM773569	0.0912273828807376	-0.18756779857378	0.0959464404151524	-0.156121453536312	-0.264547111720975	-0.173886673379519	0.0917448957097513	-0.248854801517761	-0.0656704406320876	-0.218750630110756	-0.169685756141381	-0.0492963770354205	-0.4491315451435	-0.325583104665219	0.128902198047795	-0.107732826738044	0.0225393539688213	-0.151906632819336
GSM773570	0.128183689348119	-0.168500849760601	0.142542587146242	-0.0751441718180531	-0.241097548738528	-0.156581757050062	0.229580591206429	-0.302803259388385	0.089290792559071	-0.157648738241923	-0.133110757406185	-0.0295269730953378	-0.45750954859442	-0.283823722176654	0.166377159535287	-0.0578420964444126	-0.00737612304407149	-0.110305636387135
GSM773571	-0.314211807634212	-0.160762038940748	-0.00480303637786786	-0.181386521468244	-0.307649862420053	-0.22569177442514	-0.0171717180180613	-0.272453452133923	0.110552040036658	-0.239732368922864	-0.191375940600903	0.0928563792540581	-0.475400900861722	-0.428873250704578	-0.00381598741497098	-0.217527324288564	-0.0678553447916931	-0.205408466285472
GSM773572	0.082237314862987	-0.120921095354711	0.225345953472869	-0.0833860920128432	-0.33718889645778	-0.0862273012043865	0.152858997334566	-0.351029508783704	0.120425949649933	-0.0198517886235539	-0.167922675144945	0.107394203944206	-0.425184334771383	-0.239373742857101	0.262627835460042	-0.0132643140939876	0.116735254681656	-0.121620930932031
GSM773573	-0.240015869896929	-0.173643816515824	-0.0896288801344072	-0.277118454374522	-0.358458776767615	-0.16764237548332	-0.137881686342401	-0.355791100583089	-5.45847791523632e-05	-0.0210721225551599	-0.27851376862075	0.069174475063627	-0.459010100490864	-0.339001156015231	-0.00892329557088023	-0.250020616482604	-0.0585510132684289	-0.0344070461709988
GSM773574	-0.155767696444591	-0.164363744087349	0.0607697286634397	-0.182320749150884	-0.337796132734938	-0.245496455707306	0.0533264360112748	-0.252667958712233	0.0600185419589213	-0.196562394356001	-0.230044576072416	0.0805084935435839	-0.505991876929144	-0.357966262011274	0.0722088637719483	-0.173987882797872	-0.0626175191783418	-0.207570309272969
GSM773575	-0.0773578870895314	-0.255430181620548	0.162780581877026	-0.115430826860834	-0.352418437041766	-0.171196020053102	0.0356821182160075	-0.17318120327142	0.00121828367654456	-0.104566531567095	-0.288281691755845	0.0361931935059268	-0.431902730363449	-0.263421766209804	0.228728150022776	-0.0658751833317151	0.027154589241735	-0.186800792014753
