B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
TCGA-69-8255_T_LUAD	0.377962461110493	0.263529729611595	0.403975896767916	0.264492407646577	0.1569948039416	0.313618346821026	0.401380528672309	0.214929200355839	0.211975168555531	0.285927933716446	0.0852086842974849	0.35180627108215	-0.286649886853492	0.117737451024314	0.522464120373079	0.413817018276664	0.355209109772613	0.0805985101386023
TCGA-69-8253_T_LUAD	0.394830307103017	0.256880628831469	0.246402614451724	0.176056273698379	0.154148491396371	0.257586486920281	0.497921722451136	0.252274407147111	0.35864358456603	0.20676671265782	0.221348114110577	0.355657235524743	-0.111569035077197	0.0857599299088988	0.334247228613975	0.25464057620963	0.221580692763275	0.157616381939377
TCGA-86-A4D0_T_LUAD	0.203803417166348	0.203370502415784	0.21848865812014	0.112198213011843	0.143055284701814	0.24142025361329	0.329326477263386	0.107946497905486	0.231208352275764	0.159913033353773	0.0387369169087008	0.298533403458945	-0.182689358511753	0.225329721418285	0.310481138109433	0.295213080598316	0.225896544347559	0.190431559707661
TCGA-78-8640_T_LUAD	0.290999463907282	0.168677941770838	0.225716171767218	0.16343460751541	0.133503609908559	0.289086417872626	0.390565744219424	0.174274965770317	0.276737531039935	0.207740672589698	0.160880753798597	0.358548310834208	-0.221501231990175	0.146288779152888	0.403708789071037	0.25849336261748	0.239143527243685	0.0345082377064818
TCGA-97-8174_T_LUAD	0.337298794301462	0.278310761565414	0.331696991480718	0.197498012255166	0.156479647803717	0.290395953312545	0.51541778438667	0.193904372939368	0.431262271799446	0.23414397009317	0.298294864248758	0.333578770105177	-0.280310476339685	0.166392764373029	0.419010703505128	0.334848549367811	0.286936327045495	0.178207276489421
TCGA-55-6987_T_LUAD	0.493586777937414	0.326909405775517	0.438366744098578	0.2859765866151	0.213216094733759	0.396753086633873	0.483921483678523	0.232436658664763	0.327797426623437	0.413485289236708	0.256316050981271	0.474879913136794	-0.220501031359562	0.147034476744526	0.546891054034923	0.464284390918477	0.347848896543707	0.231821220687085
TCGA-49-6744_T_LUAD	0.395723839922961	0.334694707403795	0.359612032789852	0.216138477975731	0.184511538570139	0.318161448951972	0.507647476015941	0.223909627052967	0.469547952251015	0.273433986403965	0.333316641373864	0.483480754240342	-0.175539318567928	0.1574375882743	0.443520365171146	0.354600367300593	0.32442374769527	0.204239136485222
TCGA-55-8096_T_LUAD	0.318262608683933	0.157600151058809	0.244553667202095	0.13844667252022	0.169427014186352	0.247771928876818	0.360195149310248	0.281989515904537	0.380787133519664	0.140439479035685	0.154391176558811	0.384333107934868	-0.227526143251489	0.117239336175995	0.354802005195223	0.277154435761766	0.239647218383894	0.0189114793865382
TCGA-J2-8192_T_LUAD	0.318747958801121	0.297269583014733	0.267383902701225	0.185284605554258	0.141160728125615	0.279237342065624	0.378032931130876	0.23225722709961	0.414580455909356	0.140648190481006	0.298251338845615	0.441671557267303	-0.247179826214148	0.151108303732095	0.370769321933759	0.275131063999517	0.252371440266301	0.055535035758366
TCGA-44-7671_T_LUAD	0.230785975950842	0.139225952130575	0.213617777888706	0.0776945308577341	0.0687592741101613	0.170690850167752	0.496835149091607	0.167600772437225	0.428956801782429	0.209663581987113	0.311663727579782	0.323580871179133	-0.224911561958837	0.144038572828686	0.2877211132021	0.260673190278978	0.211296914204889	0.121492078533562
TCGA-93-A4JN_T_LUAD	0.414384080919998	0.299999893801573	0.251565652775458	0.0877828872135106	0.133790056496694	0.268380939536908	0.461250301831433	0.188115500346261	0.425685618891815	0.147414140903591	0.283995123098792	0.335833582209265	-0.186118870734684	0.195347089028413	0.343132312224864	0.222582470777014	0.300813740118425	0.104585898063213
TCGA-49-AAR9_T_LUAD	0.085900171916086	0.119108341103506	0.142550572255082	0.04290938595846	0.0471921903043154	0.153059721708637	0.344262336079966	-0.0711545177535446	0.205498950036666	0.189962232728478	-0.00699929501988338	0.237961477776633	-0.236006427550047	0.0607104304793315	0.378190646127422	0.182793473272052	0.281557408326608	-0.012061284835902
TCGA-86-A4P8_T_LUAD	0.306642401294007	0.340914463810389	0.379845850609312	0.227604687509634	0.18008170514191	0.320553351342758	0.588241984718185	0.180635230410008	0.43445707479438	0.274717217546347	0.329279656225803	0.377934829511865	-0.19975671761968	0.175465018958482	0.445759820182075	0.42952718797071	0.319587486307134	0.276604168093117
TCGA-44-5645_T_LUAD	0.358960540301618	0.316015102420466	0.298984462456589	0.140639850047109	0.166297335069976	0.285952698948815	0.361260092378028	0.17539929021468	0.360655514946786	-0.0773123367123704	0.143204988012519	0.310596825214152	-0.232571289994428	0.0309710098224777	0.337921311308034	0.240921508346438	0.175292092468864	-0.0545042135659145
TCGA-78-7158_T_LUAD	0.131642514234636	0.182009783182068	0.160259707500774	0.085569316097692	0.125918862690292	0.220340438895326	0.33229292855921	0.227484019883291	0.258610272928642	0.00407005460758356	0.181096873714991	0.335599142456556	-0.35091405462986	0.108358073512643	0.285735366398179	0.237208056911495	0.162029320464751	-0.0223634583357953
TCGA-80-5611_T_LUAD	0.21670877197258	0.249824821264411	0.300086079036404	0.0874718300142591	0.169948235655535	0.29903109931334	0.249633732384087	0.065706494288516	0.202004269444405	0.236896111354326	0.234078328312748	0.498842765582924	-0.310631876671044	0.174230612109272	0.414413587812467	0.31895406155169	0.296391268780327	0.119600139401777
TCGA-44-4112_T_LUAD	0.291778407385697	0.226164819830261	0.294296746745113	0.180365140968787	0.14270242296758	0.275221865283055	0.407035399157003	0.22139284340197	0.396298838518619	0.268298571838039	0.270262020750975	0.421697510636741	-0.127768268806734	0.070721571853686	0.367599795721612	0.336255831889676	0.275065586155918	0.148570127417234
TCGA-71-6725_T_LUAD	0.192852758773006	0.01173685760783	0.00852874283426332	-0.138743627754208	0.0767522373411741	0.143245894288243	0.447668078058614	0.190274718020247	0.294563089768453	0.0411856417329273	0.110133782642076	0.398487361990267	-0.352667830471855	0.0966211459534102	0.231534342154667	0.166706574474344	0.128730468905399	0.0387819557176007
TCGA-44-2656_T_LUAD	0.305933330069543	0.250343847747418	0.38548501096916	0.194575395756842	0.16608813253836	0.270383159110556	0.360950797994874	0.181809340202271	0.335912594301674	0.175231431837286	0.1630946110535	0.361934197675463	-0.357155620142644	-0.0436027570927473	0.456135789036213	0.349239649218318	0.206925672916008	0.00528757483038728
TCGA-05-5715_T_LUAD	0.302903596037562	0.175198446010407	0.241271924905505	0.141867624001092	0.19259108544984	0.266079482841232	0.469474775682478	0.354548826909052	0.372478646212434	0.144499674220484	0.300644831661722	0.411558809615644	-0.206646298705482	0.156442545884773	0.333540291498385	0.219953529005827	0.175753797743934	0.174763381228363
TCGA-64-5815_T_LUAD	0.263892189552197	0.347016192009771	0.293125037654966	0.171965416212937	0.159270539510361	0.336610073932428	0.465628751775171	0.237289440960821	0.41987890278058	0.11185676625478	0.217761478375796	0.45325207590663	-0.255159586181049	0.184928247346188	0.374719666779383	0.287410349671965	0.292278722622239	0.170351253345563
